event_id,participant_id,rank,medal,score_raw,points_awarded
world_karate_championships_2002_women_kumite-53-kg,world_karate_athlete_Nadia_Mecheri_FRA,3,bronze,discipline=Karate;event=World Karate Championships Women Kumite −53 kg;event_label=Kumite −53 kg;source_text=Nadia Mecheri France;entry_country=FRA;source_url=https://en.wikipedia.org/wiki/2002_World_Karate_Championships,5.0
world_karate_championships_2002_women_kumite-53-kg,world_karate_athlete_Sandu_Anghel_ROU,3,bronze,discipline=Karate;event=World Karate Championships Women Kumite −53 kg;event_label=Kumite −53 kg;source_text=Sandu Anghel Romania;entry_country=ROU;source_url=https://en.wikipedia.org/wiki/2002_World_Karate_Championships,5.0
world_karate_championships_2002_women_kumite-60-kg,world_karate_athlete_Nathalie_Leroy_FRA,1,gold,discipline=Karate;event=World Karate Championships Women Kumite −60 kg;event_label=Kumite −60 kg;source_text=Nathalie Leroy France;entry_country=FRA;source_url=https://en.wikipedia.org/wiki/2002_World_Karate_Championships,10.0
world_karate_championships_2002_women_kumite-60-kg,world_karate_athlete_Ibtissem_Hannachi_TUN,2,silver,discipline=Karate;event=World Karate Championships Women Kumite −60 kg;event_label=Kumite −60 kg;source_text=Ibtissem Hannachi Tunisia;entry_country=TUN;source_url=https://en.wikipedia.org/wiki/2002_World_Karate_Championships,7.0
world_karate_championships_2002_women_kumite-60-kg,world_karate_athlete_Alexandra_Witteborn_DEU,3,bronze,discipline=Karate;event=World Karate Championships Women Kumite −60 kg;event_label=Kumite −60 kg;source_text=Alexandra Witteborn Germany;entry_country=DEU;source_url=https://en.wikipedia.org/wiki/2002_World_Karate_Championships,5.0
world_karate_championships_2002_women_kumite-60-kg,world_karate_athlete_Yoko_Takahashi_JPN,3,bronze,discipline=Karate;event=World Karate Championships Women Kumite −60 kg;event_label=Kumite −60 kg;source_text=Yoko Takahashi Japan;entry_country=JPN;source_url=https://en.wikipedia.org/wiki/2002_World_Karate_Championships,5.0
world_karate_championships_2002_women_kumite-open,world_karate_athlete_Sneana_Peri_YUG,1,gold,discipline=Karate;event=World Karate Championships Women Kumite open;event_label=Kumite open;source_text=Snežana Perić Yugoslavia;entry_country=YUG;source_url=https://en.wikipedia.org/wiki/2002_World_Karate_Championships,10.0
world_karate_championships_2002_women_kumite-open,world_karate_athlete_Tessy_Scholtes_LUX,2,silver,discipline=Karate;event=World Karate Championships Women Kumite open;event_label=Kumite open;source_text=Tessy Scholtes Luxembourg;entry_country=LUX;source_url=https://en.wikipedia.org/wiki/2002_World_Karate_Championships,7.0
world_karate_championships_2002_women_kumite-open,world_karate_athlete_Roberta_Minet_ITA,3,bronze,discipline=Karate;event=World Karate Championships Women Kumite open;event_label=Kumite open;source_text=Roberta Minet Italy;entry_country=ITA;source_url=https://en.wikipedia.org/wiki/2002_World_Karate_Championships,5.0
world_karate_championships_2002_women_kumite-open,world_karate_athlete_Premila_Supramaniam_MYS,3,bronze,discipline=Karate;event=World Karate Championships Women Kumite open;event_label=Kumite open;source_text=Premila Supramaniam Malaysia;entry_country=MYS;source_url=https://en.wikipedia.org/wiki/2002_World_Karate_Championships,5.0
world_karate_championships_2002_women_kumite-plus60-kg,world_karate_athlete_Elisa_Au_USA,1,gold,discipline=Karate;event=World Karate Championships Women Kumite +60 kg;event_label=Kumite +60 kg;source_text=Elisa Au United States;entry_country=USA;source_url=https://en.wikipedia.org/wiki/2002_World_Karate_Championships,10.0
world_karate_championships_2002_women_kumite-plus60-kg,world_karate_athlete_Zsuzsanna_Klima_HUN,2,silver,discipline=Karate;event=World Karate Championships Women Kumite +60 kg;event_label=Kumite +60 kg;source_text=Zsuzsanna Klima Hungary;entry_country=HUN;source_url=https://en.wikipedia.org/wiki/2002_World_Karate_Championships,7.0
world_karate_championships_2002_women_kumite-plus60-kg,world_karate_athlete_Lucélia_Ribeiro_BRA,3,bronze,discipline=Karate;event=World Karate Championships Women Kumite +60 kg;event_label=Kumite +60 kg;source_text=Lucélia Ribeiro Brazil;entry_country=BRA;source_url=https://en.wikipedia.org/wiki/2002_World_Karate_Championships,5.0
world_karate_championships_2002_women_kumite-plus60-kg,world_karate_athlete_Laurence_Fischer_FRA,3,bronze,discipline=Karate;event=World Karate Championships Women Kumite +60 kg;event_label=Kumite +60 kg;source_text=Laurence Fischer France;entry_country=FRA;source_url=https://en.wikipedia.org/wiki/2002_World_Karate_Championships,5.0
world_karate_championships_2002_women_team-kata,world_karate_team_France_Women_Team_kata_FRA,1,gold,discipline=Karate;event=World Karate Championships Women Team kata;event_label=Team kata;source_text=France Jessica Buil Sabrina Buil Laëtitia Guesnel;entry_country=FRA;source_url=https://en.wikipedia.org/wiki/2002_World_Karate_Championships,10.0
world_karate_championships_2002_women_team-kata,world_karate_team_Japan_Women_Team_kata_JPN,2,silver,discipline=Karate;event=World Karate Championships Women Team kata;event_label=Team kata;source_text=Japan;entry_country=JPN;source_url=https://en.wikipedia.org/wiki/2002_World_Karate_Championships,7.0
world_karate_championships_2002_women_team-kata,world_karate_team_Spain_Women_Team_kata_ESP,3,bronze,discipline=Karate;event=World Karate Championships Women Team kata;event_label=Team kata;source_text=Spain Miriam Cogolludo Ruth Jiménez Almudena Muñoz;entry_country=ESP;source_url=https://en.wikipedia.org/wiki/2002_World_Karate_Championships,5.0
world_karate_championships_2002_women_team-kata,world_karate_team_Italy_Women_Team_kata_ITA,3,bronze,discipline=Karate;event=World Karate Championships Women Team kata;event_label=Team kata;source_text=Italy Luisa Arrabito Alessia Gasperini Annalisa Penolazzi;entry_country=ITA;source_url=https://en.wikipedia.org/wiki/2002_World_Karate_Championships,5.0
world_karate_championships_2002_women_team-kumite,world_karate_team_Spain_Women_Team_kumite_ESP,1,gold,discipline=Karate;event=World Karate Championships Women Team kumite;event_label=Team kumite;source_text=Spain Gloria Casanova Cristina Feo Noelia Fernández Estefanía García;entry_country=ESP;source_url=https://en.wikipedia.org/wiki/2002_World_Karate_Championships,10.0
world_karate_championships_2002_women_team-kumite,world_karate_team_France_Women_Team_kumite_FRA,2,silver,discipline=Karate;event=World Karate Championships Women Team kumite;event_label=Team kumite;source_text=France Patricia Chéreau Laurence Fischer Nathalie Leroy Nadia Mecheri;entry_country=FRA;source_url=https://en.wikipedia.org/wiki/2002_World_Karate_Championships,7.0
world_karate_championships_2002_women_team-kumite,world_karate_team_England_Women_Team_kumite_ENG,3,bronze,discipline=Karate;event=World Karate Championships Women Team kumite;event_label=Team kumite;source_text=England;entry_country=ENG;source_url=https://en.wikipedia.org/wiki/2002_World_Karate_Championships,5.0
world_karate_championships_2002_women_team-kumite,world_karate_team_Türkiye_Women_Team_kumite_TUR,3,bronze,discipline=Karate;event=World Karate Championships Women Team kumite;event_label=Team kumite;source_text=Turkey Yıldız Aras Gülderen Çelik Meral Ölmez;entry_country=TUR;source_url=https://en.wikipedia.org/wiki/2002_World_Karate_Championships,5.0
world_karate_championships_2004_men_kata,world_karate_athlete_Luca_Valdesi_ITA,1,gold,discipline=Karate;event=World Karate Championships Men Individual kata;event_label=Individual kata;source_text=Luca Valdesi Italy;entry_country=ITA;source_url=https://en.wikipedia.org/wiki/2004_World_Karate_Championships,10.0
world_karate_championships_2004_men_kata,world_karate_athlete_Akio_Tamashiro_PER,2,silver,discipline=Karate;event=World Karate Championships Men Individual kata;event_label=Individual kata;source_text=Akio Tamashiro Peru;entry_country=PER;source_url=https://en.wikipedia.org/wiki/2004_World_Karate_Championships,7.0
world_karate_championships_2004_men_kata,world_karate_athlete_Toshihide_Uchiage_CAN,3,bronze,discipline=Karate;event=World Karate Championships Men Individual kata;event_label=Individual kata;source_text=Toshihide Uchiage Canada;entry_country=CAN;source_url=https://en.wikipedia.org/wiki/2004_World_Karate_Championships,5.0
world_karate_championships_2004_men_kata,world_karate_athlete_Antonio_Díaz_VEN,3,bronze,discipline=Karate;event=World Karate Championships Men Individual kata;event_label=Individual kata;source_text=Antonio Díaz Venezuela;entry_country=VEN;source_url=https://en.wikipedia.org/wiki/2004_World_Karate_Championships,5.0
world_karate_championships_2004_men_kumite-60-kg,world_karate_athlete_Paul_Newby_ENG,1,gold,discipline=Karate;event=World Karate Championships Men Kumite −60 kg;event_label=Kumite −60 kg;source_text=Paul Newby England;entry_country=ENG;source_url=https://en.wikipedia.org/wiki/2004_World_Karate_Championships,10.0
world_karate_championships_2004_men_kumite-60-kg,world_karate_athlete_Hossein_Rouhani_IRI,2,silver,discipline=Karate;event=World Karate Championships Men Kumite −60 kg;event_label=Kumite −60 kg;source_text=Hossein Rouhani Iran;entry_country=IRI;source_url=https://en.wikipedia.org/wiki/2004_World_Karate_Championships,7.0
world_karate_championships_2004_men_kumite-60-kg,world_karate_athlete_David_Luque_ESP,3,bronze,discipline=Karate;event=World Karate Championships Men Kumite −60 kg;event_label=Kumite −60 kg;source_text=David Luque Spain;entry_country=ESP;source_url=https://en.wikipedia.org/wiki/2004_World_Karate_Championships,5.0
world_karate_championships_2004_men_kumite-60-kg,world_karate_athlete_Yury_Kalashnikov_RUS,3,bronze,discipline=Karate;event=World Karate Championships Men Kumite −60 kg;event_label=Kumite −60 kg;source_text=Yury Kalashnikov Russia;entry_country=RUS;source_url=https://en.wikipedia.org/wiki/2004_World_Karate_Championships,5.0
world_karate_championships_2004_men_kumite-65-kg,world_karate_athlete_Luis_Plumacher_VEN,1,gold,discipline=Karate;event=World Karate Championships Men Kumite −65 kg;event_label=Kumite −65 kg;source_text=Luis Plumacher Venezuela;entry_country=VEN;source_url=https://en.wikipedia.org/wiki/2004_World_Karate_Championships,10.0
world_karate_championships_2004_men_kumite-65-kg,world_karate_athlete_Ádám_Kovács_HUN,2,silver,discipline=Karate;event=World Karate Championships Men Kumite −65 kg;event_label=Kumite −65 kg;source_text=Ádám Kovács Hungary;entry_country=HUN;source_url=https://en.wikipedia.org/wiki/2004_World_Karate_Championships,7.0
world_karate_championships_2004_men_kumite-65-kg,world_karate_athlete_Lucio_Martínez_ARG,3,bronze,discipline=Karate;event=World Karate Championships Men Kumite −65 kg;event_label=Kumite −65 kg;source_text=Lucio Martínez Argentina;entry_country=ARG;source_url=https://en.wikipedia.org/wiki/2004_World_Karate_Championships,5.0
world_karate_championships_2004_men_kumite-65-kg,world_karate_athlete_Alexandre_Biamonti_FRA,3,bronze,discipline=Karate;event=World Karate Championships Men Kumite −65 kg;event_label=Kumite −65 kg;source_text=Alexandre Biamonti France;entry_country=FRA;source_url=https://en.wikipedia.org/wiki/2004_World_Karate_Championships,5.0
world_karate_championships_2004_men_kumite-70-kg,world_karate_athlete_Shinji_Nagaki_JPN,1,gold,discipline=Karate;event=World Karate Championships Men Kumite −70 kg;event_label=Kumite −70 kg;source_text=Shinji Nagaki Japan;entry_country=JPN;source_url=https://en.wikipedia.org/wiki/2004_World_Karate_Championships,10.0
world_karate_championships_2004_men_kumite-70-kg,world_karate_athlete_Mensur_Caki_BIH,2,silver,discipline=Karate;event=World Karate Championships Men Kumite −70 kg;event_label=Kumite −70 kg;source_text=Mensur Cakić Bosnia and Herzegovina;entry_country=BIH;source_url=https://en.wikipedia.org/wiki/2004_World_Karate_Championships,7.0
world_karate_championships_2004_men_kumite-70-kg,world_karate_athlete_Óscar_Vázquez_ESP,3,bronze,discipline=Karate;event=World Karate Championships Men Kumite −70 kg;event_label=Kumite −70 kg;source_text=Óscar Vázquez Spain;entry_country=ESP;source_url=https://en.wikipedia.org/wiki/2004_World_Karate_Championships,5.0
world_karate_championships_2004_men_kumite-70-kg,world_karate_athlete_Sayguidmagomed_Shakhrudinov_RUS,3,bronze,discipline=Karate;event=World Karate Championships Men Kumite −70 kg;event_label=Kumite −70 kg;source_text=Sayguidmagomed Shakhrudinov Russia;entry_country=RUS;source_url=https://en.wikipedia.org/wiki/2004_World_Karate_Championships,5.0
world_karate_championships_2004_men_kumite-75-kg,world_karate_athlete_David_Santana_ESP,1,gold,discipline=Karate;event=World Karate Championships Men Kumite −75 kg;event_label=Kumite −75 kg;source_text=David Santana Spain;entry_country=ESP;source_url=https://en.wikipedia.org/wiki/2004_World_Karate_Championships,10.0
world_karate_championships_2004_men_kumite-75-kg,world_karate_athlete_Konstantinos_Papadopoulos_GRC,2,silver,discipline=Karate;event=World Karate Championships Men Kumite −75 kg;event_label=Kumite −75 kg;source_text=Konstantinos Papadopoulos Greece;entry_country=GRC;source_url=https://en.wikipedia.org/wiki/2004_World_Karate_Championships,7.0
world_karate_championships_2004_men_kumite-75-kg,world_karate_athlete_Klaudio_Farmadín_SVK,3,bronze,discipline=Karate;event=World Karate Championships Men Kumite −75 kg;event_label=Kumite −75 kg;source_text=Klaudio Farmadín Slovakia;entry_country=SVK;source_url=https://en.wikipedia.org/wiki/2004_World_Karate_Championships,5.0
world_karate_championships_2004_men_kumite-75-kg,world_karate_athlete_Yavuz_Karamollaolu_TUR,3,bronze,discipline=Karate;event=World Karate Championships Men Kumite −75 kg;event_label=Kumite −75 kg;source_text=Yavuz Karamollaoğlu Turkey;entry_country=TUR;source_url=https://en.wikipedia.org/wiki/2004_World_Karate_Championships,5.0
world_karate_championships_2004_men_kumite-80-kg,world_karate_athlete_Zeynel_Çelik_TUR,1,gold,discipline=Karate;event=World Karate Championships Men Kumite −80 kg;event_label=Kumite −80 kg;source_text=Zeynel Çelik Turkey;entry_country=TUR;source_url=https://en.wikipedia.org/wiki/2004_World_Karate_Championships,10.0
