participant_id,type,display_name,country_id
world_figure_team_Ksenia_Stolbova__Fedor_Klimov_RUS,team,Ksenia Stolbova / Fedor Klimov,RUS
world_figure_athlete_Yulia_Lipnitskaya_RUS,athlete,Yulia Lipnitskaya,RUS
world_figure_team_Gabriella_Papadakis__Guillaume_Cizeron_FRA,team,Gabriella Papadakis / Guillaume Cizeron,FRA
world_figure_team_Madison_Chock__Evan_Bates_USA,team,Madison Chock / Evan Bates,USA
world_figure_team_Sui_Wenjing__Han_Cong_CHN,team,Sui Wenjing / Han Cong,CHN
world_figure_athlete_Elizaveta_Tuktamysheva_RUS,athlete,Elizaveta Tuktamysheva,RUS
world_figure_athlete_Satoko_Miyahara_JPN,athlete,Satoko Miyahara,JPN
world_figure_athlete_Elena_Radionova_RUS,athlete,Elena Radionova,RUS
world_figure_athlete_Jin_Boyang_CHN,athlete,Jin Boyang,CHN
world_figure_team_Aliona_Savchenko__Bruno_Massot_DEU,team,Aliona Savchenko / Bruno Massot,DEU
world_figure_athlete_Evgenia_Medvedeva_RUS,athlete,Evgenia Medvedeva,RUS
world_figure_athlete_Ashley_Wagner_USA,athlete,Ashley Wagner,USA
world_figure_athlete_Anna_Pogorilaya_RUS,athlete,Anna Pogorilaya,RUS
world_figure_athlete_Shoma_Uno_JPN,athlete,Shoma Uno,JPN
world_figure_team_Evgenia_Tarasova__Vladimir_Morozov_RUS,team,Evgenia Tarasova / Vladimir Morozov,RUS
world_figure_athlete_Kaetlyn_Osmond_CAN,athlete,Kaetlyn Osmond,CAN
world_figure_athlete_Gabrielle_Daleman_CAN,athlete,Gabrielle Daleman,CAN
world_figure_athlete_Nathan_Chen_USA,athlete,Nathan Chen,USA
world_figure_athlete_Mikhail_Kolyada_RUS,athlete,Mikhail Kolyada,RUS
world_figure_team_Madison_Hubbell__Zachary_Donohue_USA,team,Madison Hubbell / Zachary Donohue,USA
world_figure_team_Vanessa_James__Morgan_Ciprès_FRA,team,Vanessa James / Morgan Ciprès,FRA
world_figure_athlete_Wakaba_Higuchi_JPN,athlete,Wakaba Higuchi,JPN
world_figure_athlete_Vincent_Zhou_USA,athlete,Vincent Zhou,USA
world_figure_team_Victoria_Sinitsina__Nikita_Katsalapov_RUS,team,Victoria Sinitsina / Nikita Katsalapov,RUS
world_figure_team_Natalia_Zabiiako__Alexander_Enbert_RUS,team,Natalia Zabiiako / Alexander Enbert,RUS
world_figure_athlete_Alina_Zagitova_RUS,athlete,Alina Zagitova,RUS
world_figure_athlete_Elizabet_Tursynbaeva_KAZ,athlete,Elizabet Tursynbaeva,KAZ
world_figure_athlete_Yuma_Kagiyama_JPN,athlete,Yuma Kagiyama,JPN
world_figure_team_Piper_Gilles__Paul_Poirier_CAN,team,Piper Gilles / Paul Poirier,CAN
world_figure_team_Anastasia_Mishina__Aleksandr_Galliamov_RUS,team,Anastasia Mishina / Aleksandr Galliamov,RUS
world_figure_team_Aleksandra_Boikova__Dmitrii_Kozlovskii_RUS,team,Aleksandra Boikova / Dmitrii Kozlovskii,RUS
world_figure_athlete_Anna_Shcherbakova_RUS,athlete,Anna Shcherbakova,RUS
world_figure_athlete_Alexandra_Trusova_RUS,athlete,Alexandra Trusova,RUS
world_figure_team_Alexa_Knierim__Brandon_Frazier_USA,team,Alexa Knierim / Brandon Frazier,USA
world_figure_team_Riku_Miura__Ryuichi_Kihara_JPN,team,Riku Miura / Ryuichi Kihara,JPN
world_figure_team_Vanessa_James__Eric_Radford_CAN,team,Vanessa James / Eric Radford,CAN
world_figure_athlete_Kaori_Sakamoto_JPN,athlete,Kaori Sakamoto,JPN
world_figure_athlete_Loena_Hendrickx_BEL,athlete,Loena Hendrickx,BEL
world_figure_athlete_Alysa_Liu_USA,athlete,Alysa Liu,USA
world_figure_athlete_Cha_Jun-hwan_KOR,athlete,Cha Jun-hwan,KOR
world_figure_athlete_Ilia_Malinin_USA,athlete,Ilia Malinin,USA
world_figure_team_Charlène_Guignard__Marco_Fabbri_ITA,team,Charlène Guignard / Marco Fabbri,ITA
world_figure_team_Sara_Conti__Niccolò_Macii_ITA,team,Sara Conti / Niccolò Macii,ITA
world_figure_athlete_Lee_Hae-in_KOR,athlete,Lee Hae-in,KOR
world_figure_athlete_Adam_Siao_Him_Fa_FRA,athlete,Adam Siao Him Fa,FRA
world_figure_team_Deanna_Stellato-Dudek__Maxime_Deschamps_CAN,team,Deanna Stellato-Dudek / Maxime Deschamps,CAN
world_figure_team_Minerva_Fabienne_Hase__Nikita_Volodin_DEU,team,Minerva Fabienne Hase / Nikita Volodin,DEU
world_figure_athlete_Isabeau_Levito_USA,athlete,Isabeau Levito,USA
world_figure_athlete_Kim_Chae-yeon_KOR,athlete,Kim Chae-yeon,KOR
world_figure_athlete_Mikhail_Shaidorov_KAZ,athlete,Mikhail Shaidorov,KAZ
world_figure_team_Lilah_Fear__Lewis_Gibson_GBR,team,Lilah Fear / Lewis Gibson,GBR
world_figure_athlete_Mone_Chiba_JPN,athlete,Mone Chiba,JPN
world_figure_athlete_Shun_Sato_JPN,athlete,Shun Sato,JPN
world_figure_team_Laurence_Fournier_Beaudry__Guillaume_Cizeron_FRA,team,Laurence Fournier Beaudry / Guillaume Cizeron,FRA
world_figure_team_Emilea_Zingas__Vadym_Kolesnik_USA,team,Emilea Zingas / Vadym Kolesnik,USA
world_figure_team_Anastasiia_Metelkina__Luka_Berulava_GEO,team,Anastasiia Metelkina / Luka Berulava,GEO
world_figure_team_Lia_Pereira__Trennt_Michaud_CAN,team,Lia Pereira / Trennt Michaud,CAN
world_figure_athlete_Nina_Pinzarrone_BEL,athlete,Nina Pinzarrone,BEL
